recording_id,segment_id,signer_id,split,length_bucket,estimated_duration_seconds,session_id,recording_date,take_number,status,actual_duration_seconds,q_motion_blur_ok,q_framing_full_signing_space,q_fps_ge_25,q_lighting_ok,q_resolution_ge_1080p,video_path,notes
VSL_EVAL_000854,FLEURS_11914,SIGNER_10,si_test,eval_sentence,19,,,,pending,,,,,,,,
VSL_EVAL_000855,FLEURS_11915,SIGNER_09,si_test,eval_sentence,28,,,,pending,,,,,,,,
VSL_EVAL_000856,FLEURS_11915,SIGNER_10,si_test,eval_sentence,28,,,,pending,,,,,,,,
VSL_EVAL_000857,FLEURS_11916,SIGNER_09,si_test,eval_sentence,18,,,,pending,,,,,,,,
VSL_EVAL_000858,FLEURS_11916,SIGNER_10,si_test,eval_sentence,18,,,,pending,,,,,,,,
VSL_EVAL_000859,FLEURS_11917,SIGNER_09,si_test,eval_sentence,39,,,,pending,,,,,,,,
VSL_EVAL_000860,FLEURS_11917,SIGNER_10,si_test,eval_sentence,39,,,,pending,,,,,,,,
VSL_EVAL_000861,FLEURS_11918,SIGNER_09,si_test,eval_sentence,17,,,,pending,,,,,,,,
VSL_EVAL_000862,FLEURS_11918,SIGNER_10,si_test,eval_sentence,17,,,,pending,,,,,,,,
VSL_EVAL_000863,FLEURS_11919,SIGNER_09,si_test,eval_sentence,21,,,,pending,,,,,,,,
VSL_EVAL_000864,FLEURS_11919,SIGNER_10,si_test,eval_sentence,21,,,,pending,,,,,,,,
VSL_EVAL_000865,FLEURS_11920,SIGNER_09,si_test,eval_sentence,32,,,,pending,,,,,,,,
VSL_EVAL_000866,FLEURS_11920,SIGNER_10,si_test,eval_sentence,32,,,,pending,,,,,,,,
VSL_EVAL_000867,FLEURS_11921,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_000868,FLEURS_11921,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_000869,FLEURS_11922,SIGNER_09,si_test,eval_sentence,21,,,,pending,,,,,,,,
VSL_EVAL_000870,FLEURS_11922,SIGNER_10,si_test,eval_sentence,21,,,,pending,,,,,,,,
VSL_EVAL_000871,FLEURS_11923,SIGNER_09,si_test,eval_sentence,17,,,,pending,,,,,,,,
VSL_EVAL_000872,FLEURS_11923,SIGNER_10,si_test,eval_sentence,17,,,,pending,,,,,,,,
VSL_EVAL_000873,FLEURS_11924,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_000874,FLEURS_11924,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_000875,FLEURS_11925,SIGNER_09,si_test,eval_sentence,26,,,,pending,,,,,,,,
VSL_EVAL_000876,FLEURS_11925,SIGNER_10,si_test,eval_sentence,26,,,,pending,,,,,,,,
VSL_EVAL_000877,FLEURS_11926,SIGNER_09,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_000878,FLEURS_11926,SIGNER_10,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_000879,FLEURS_11927,SIGNER_09,si_test,eval_sentence,13,,,,pending,,,,,,,,
VSL_EVAL_000880,FLEURS_11927,SIGNER_10,si_test,eval_sentence,13,,,,pending,,,,,,,,
VSL_EVAL_000881,FLEURS_11928,SIGNER_09,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_000882,FLEURS_11928,SIGNER_10,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_000883,FLEURS_11929,SIGNER_09,si_test,eval_sentence,28,,,,pending,,,,,,,,
VSL_EVAL_000884,FLEURS_11929,SIGNER_10,si_test,eval_sentence,28,,,,pending,,,,,,,,
VSL_EVAL_000885,FLEURS_11930,SIGNER_09,si_test,eval_sentence,25,,,,pending,,,,,,,,
VSL_EVAL_000886,FLEURS_11930,SIGNER_10,si_test,eval_sentence,25,,,,pending,,,,,,,,
VSL_EVAL_000887,FLEURS_11931,SIGNER_09,si_test,eval_sentence,30,,,,pending,,,,,,,,
VSL_EVAL_000888,FLEURS_11931,SIGNER_10,si_test,eval_sentence,30,,,,pending,,,,,,,,
VSL_EVAL_000889,FLEURS_11932,SIGNER_09,si_test,eval_sentence,30,,,,pending,,,,,,,,
VSL_EVAL_000890,FLEURS_11932,SIGNER_10,si_test,eval_sentence,30,,,,pending,,,,,,,,
VSL_EVAL_000891,FLEURS_11933,SIGNER_09,si_test,eval_sentence,18,,,,pending,,,,,,,,
VSL_EVAL_000892,FLEURS_11933,SIGNER_10,si_test,eval_sentence,18,,,,pending,,,,,,,,
VSL_EVAL_000893,FLEURS_11934,SIGNER_09,si_test,eval_sentence,21,,,,pending,,,,,,,,
VSL_EVAL_000894,FLEURS_11934,SIGNER_10,si_test,eval_sentence,21,,,,pending,,,,,,,,
VSL_EVAL_000895,FLEURS_11935,SIGNER_09,si_test,eval_sentence,27,,,,pending,,,,,,,,
VSL_EVAL_000896,FLEURS_11935,SIGNER_10,si_test,eval_sentence,27,,,,pending,,,,,,,,
VSL_EVAL_000897,FLEURS_11936,SIGNER_09,si_test,eval_sentence,17,,,,pending,,,,,,,,
VSL_EVAL_000898,FLEURS_11936,SIGNER_10,si_test,eval_sentence,17,,,,pending,,,,,,,,
VSL_EVAL_000899,FLEURS_11937,SIGNER_09,si_test,eval_sentence,24,,,,pending,,,,,,,,
VSL_EVAL_000900,FLEURS_11937,SIGNER_10,si_test,eval_sentence,24,,,,pending,,,,,,,,
VSL_EVAL_000901,FLEURS_11938,SIGNER_09,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_000902,FLEURS_11938,SIGNER_10,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_000903,FLEURS_11939,SIGNER_09,si_test,eval_sentence,29,,,,pending,,,,,,,,
VSL_EVAL_000904,FLEURS_11939,SIGNER_10,si_test,eval_sentence,29,,,,pending,,,,,,,,
VSL_EVAL_000905,FLEURS_11940,SIGNER_09,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_000906,FLEURS_11940,SIGNER_10,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_000907,FLEURS_11941,SIGNER_09,si_test,eval_sentence,25,,,,pending,,,,,,,,
VSL_EVAL_000908,FLEURS_11941,SIGNER_10,si_test,eval_sentence,25,,,,pending,,,,,,,,
VSL_EVAL_000909,FLEURS_11942,SIGNER_09,si_test,eval_sentence,13,,,,pending,,,,,,,,
VSL_EVAL_000910,FLEURS_11942,SIGNER_10,si_test,eval_sentence,13,,,,pending,,,,,,,,
VSL_EVAL_000911,FLEURS_11943,SIGNER_09,si_test,eval_sentence,10,,,,pending,,,,,,,,
VSL_EVAL_000912,FLEURS_11943,SIGNER_10,si_test,eval_sentence,10,,,,pending,,,,,,,,
VSL_EVAL_000913,FLEURS_11944,SIGNER_09,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_000914,FLEURS_11944,SIGNER_10,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_000915,FLEURS_11945,SIGNER_09,si_test,eval_sentence,17,,,,pending,,,,,,,,
VSL_EVAL_000916,FLEURS_11945,SIGNER_10,si_test,eval_sentence,17,,,,pending,,,,,,,,
VSL_EVAL_000917,FLEURS_11946,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_000918,FLEURS_11946,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_000919,FLEURS_11947,SIGNER_09,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_000920,FLEURS_11947,SIGNER_10,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_000921,FLEURS_11948,SIGNER_09,si_test,eval_sentence,15,,,,pending,,,,,,,,
VSL_EVAL_000922,FLEURS_11948,SIGNER_10,si_test,eval_sentence,15,,,,pending,,,,,,,,
VSL_EVAL_000923,FLEURS_11949,SIGNER_09,si_test,eval_sentence,34,,,,pending,,,,,,,,
VSL_EVAL_000924,FLEURS_11949,SIGNER_10,si_test,eval_sentence,34,,,,pending,,,,,,,,
VSL_EVAL_000925,FLEURS_11950,SIGNER_09,si_test,eval_sentence,17,,,,pending,,,,,,,,
VSL_EVAL_000926,FLEURS_11950,SIGNER_10,si_test,eval_sentence,17,,,,pending,,,,,,,,
VSL_EVAL_000927,FLEURS_11951,SIGNER_09,si_test,eval_sentence,19,,,,pending,,,,,,,,
VSL_EVAL_000928,FLEURS_11951,SIGNER_10,si_test,eval_sentence,19,,,,pending,,,,,,,,
VSL_EVAL_000929,FLEURS_11952,SIGNER_09,si_test,eval_sentence,15,,,,pending,,,,,,,,
VSL_EVAL_000930,FLEURS_11952,SIGNER_10,si_test,eval_sentence,15,,,,pending,,,,,,,,
VSL_EVAL_000931,FLEURS_11953,SIGNER_09,si_test,eval_sentence,10,,,,pending,,,,,,,,
VSL_EVAL_000932,FLEURS_11953,SIGNER_10,si_test,eval_sentence,10,,,,pending,,,,,,,,
VSL_EVAL_000933,FLEURS_11954,SIGNER_09,si_test,eval_sentence,14,,,,pending,,,,,,,,
VSL_EVAL_000934,FLEURS_11954,SIGNER_10,si_test,eval_sentence,14,,,,pending,,,,,,,,
VSL_EVAL_000935,FLEURS_11955,SIGNER_09,si_test,eval_sentence,14,,,,pending,,,,,,,,
VSL_EVAL_000936,FLEURS_11955,SIGNER_10,si_test,eval_sentence,14,,,,pending,,,,,,,,
VSL_EVAL_000937,FLEURS_11956,SIGNER_09,si_test,eval_sentence,24,,,,pending,,,,,,,,
VSL_EVAL_000938,FLEURS_11956,SIGNER_10,si_test,eval_sentence,24,,,,pending,,,,,,,,
VSL_EVAL_000939,FLEURS_11957,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_000940,FLEURS_11957,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_000941,FLEURS_11958,SIGNER_09,si_test,eval_sentence,45,,,,pending,,,,,,,,
VSL_EVAL_000942,FLEURS_11958,SIGNER_10,si_test,eval_sentence,45,,,,pending,,,,,,,,
VSL_EVAL_000943,FLEURS_11959,SIGNER_09,si_test,eval_sentence,29,,,,pending,,,,,,,,
VSL_EVAL_000944,FLEURS_11959,SIGNER_10,si_test,eval_sentence,29,,,,pending,,,,,,,,
VSL_EVAL_000945,FLEURS_11960,SIGNER_09,si_test,eval_sentence,14,,,,pending,,,,,,,,
VSL_EVAL_000946,FLEURS_11960,SIGNER_10,si_test,eval_sentence,14,,,,pending,,,,,,,,
VSL_EVAL_000947,FLEURS_11961,SIGNER_09,si_test,eval_sentence,17,,,,pending,,,,,,,,
VSL_EVAL_000948,FLEURS_11961,SIGNER_10,si_test,eval_sentence,17,,,,pending,,,,,,,,
VSL_EVAL_000949,FLEURS_11962,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_000950,FLEURS_11962,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_000951,FLEURS_11963,SIGNER_09,si_test,eval_sentence,28,,,,pending,,,,,,,,
VSL_EVAL_000952,FLEURS_11963,SIGNER_10,si_test,eval_sentence,28,,,,pending,,,,,,,,
VSL_EVAL_000953,FLEURS_11964,SIGNER_09,si_test,eval_sentence,27,,,,pending,,,,,,,,
VSL_EVAL_000954,FLEURS_11964,SIGNER_10,si_test,eval_sentence,27,,,,pending,,,,,,,,
VSL_EVAL_000955,FLEURS_11965,SIGNER_09,si_test,eval_sentence,29,,,,pending,,,,,,,,
VSL_EVAL_000956,FLEURS_11965,SIGNER_10,si_test,eval_sentence,29,,,,pending,,,,,,,,
VSL_EVAL_000957,FLEURS_11966,SIGNER_09,si_test,eval_sentence,14,,,,pending,,,,,,,,
VSL_EVAL_000958,FLEURS_11966,SIGNER_10,si_test,eval_sentence,14,,,,pending,,,,,,,,
VSL_EVAL_000959,FLEURS_11967,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_000960,FLEURS_11967,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_000961,FLEURS_11968,SIGNER_09,si_test,eval_sentence,34,,,,pending,,,,,,,,
VSL_EVAL_000962,FLEURS_11968,SIGNER_10,si_test,eval_sentence,34,,,,pending,,,,,,,,
VSL_EVAL_000963,FLEURS_11969,SIGNER_09,si_test,eval_sentence,18,,,,pending,,,,,,,,
VSL_EVAL_000964,FLEURS_11969,SIGNER_10,si_test,eval_sentence,18,,,,pending,,,,,,,,
VSL_EVAL_000965,FLEURS_11970,SIGNER_09,si_test,eval_sentence,17,,,,pending,,,,,,,,
VSL_EVAL_000966,FLEURS_11970,SIGNER_10,si_test,eval_sentence,17,,,,pending,,,,,,,,
VSL_EVAL_000967,FLEURS_11971,SIGNER_09,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_000968,FLEURS_11971,SIGNER_10,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_000969,FLEURS_11972,SIGNER_09,si_test,eval_sentence,28,,,,pending,,,,,,,,
VSL_EVAL_000970,FLEURS_11972,SIGNER_10,si_test,eval_sentence,28,,,,pending,,,,,,,,
VSL_EVAL_000971,FLEURS_11973,SIGNER_09,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_000972,FLEURS_11973,SIGNER_10,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_000973,FLEURS_11974,SIGNER_09,si_test,eval_sentence,28,,,,pending,,,,,,,,
VSL_EVAL_000974,FLEURS_11974,SIGNER_10,si_test,eval_sentence,28,,,,pending,,,,,,,,
VSL_EVAL_000975,FLEURS_11975,SIGNER_09,si_test,eval_sentence,25,,,,pending,,,,,,,,
VSL_EVAL_000976,FLEURS_11975,SIGNER_10,si_test,eval_sentence,25,,,,pending,,,,,,,,
VSL_EVAL_000977,FLEURS_11976,SIGNER_09,si_test,eval_sentence,17,,,,pending,,,,,,,,
VSL_EVAL_000978,FLEURS_11976,SIGNER_10,si_test,eval_sentence,17,,,,pending,,,,,,,,
VSL_EVAL_000979,FLEURS_11977,SIGNER_09,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_000980,FLEURS_11977,SIGNER_10,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_000981,FLEURS_11978,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_000982,FLEURS_11978,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_000983,FLEURS_11979,SIGNER_09,si_test,eval_sentence,19,,,,pending,,,,,,,,
VSL_EVAL_000984,FLEURS_11979,SIGNER_10,si_test,eval_sentence,19,,,,pending,,,,,,,,
VSL_EVAL_000985,FLEURS_11980,SIGNER_09,si_test,eval_sentence,21,,,,pending,,,,,,,,
VSL_EVAL_000986,FLEURS_11980,SIGNER_10,si_test,eval_sentence,21,,,,pending,,,,,,,,
VSL_EVAL_000987,FLEURS_11981,SIGNER_09,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_000988,FLEURS_11981,SIGNER_10,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_000989,FLEURS_11982,SIGNER_09,si_test,eval_sentence,30,,,,pending,,,,,,,,
VSL_EVAL_000990,FLEURS_11982,SIGNER_10,si_test,eval_sentence,30,,,,pending,,,,,,,,
VSL_EVAL_000991,FLEURS_11983,SIGNER_09,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_000992,FLEURS_11983,SIGNER_10,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_000993,FLEURS_11984,SIGNER_09,si_test,eval_sentence,32,,,,pending,,,,,,,,
VSL_EVAL_000994,FLEURS_11984,SIGNER_10,si_test,eval_sentence,32,,,,pending,,,,,,,,
VSL_EVAL_000995,FLEURS_11985,SIGNER_09,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_000996,FLEURS_11985,SIGNER_10,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_000997,FLEURS_11986,SIGNER_09,si_test,eval_sentence,9,,,,pending,,,,,,,,
VSL_EVAL_000998,FLEURS_11986,SIGNER_10,si_test,eval_sentence,9,,,,pending,,,,,,,,
VSL_EVAL_000999,FLEURS_11987,SIGNER_09,si_test,eval_sentence,17,,,,pending,,,,,,,,
VSL_EVAL_001000,FLEURS_11987,SIGNER_10,si_test,eval_sentence,17,,,,pending,,,,,,,,
VSL_EVAL_001001,FLEURS_11988,SIGNER_09,si_test,eval_sentence,24,,,,pending,,,,,,,,
VSL_EVAL_001002,FLEURS_11988,SIGNER_10,si_test,eval_sentence,24,,,,pending,,,,,,,,
VSL_EVAL_001003,FLEURS_11989,SIGNER_09,si_test,eval_sentence,29,,,,pending,,,,,,,,
VSL_EVAL_001004,FLEURS_11989,SIGNER_10,si_test,eval_sentence,29,,,,pending,,,,,,,,
VSL_EVAL_001005,FLEURS_11990,SIGNER_09,si_test,eval_sentence,28,,,,pending,,,,,,,,
VSL_EVAL_001006,FLEURS_11990,SIGNER_10,si_test,eval_sentence,28,,,,pending,,,,,,,,
VSL_EVAL_001007,FLEURS_11991,SIGNER_09,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001008,FLEURS_11991,SIGNER_10,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001009,FLEURS_11992,SIGNER_09,si_test,eval_sentence,45,,,,pending,,,,,,,,
VSL_EVAL_001010,FLEURS_11992,SIGNER_10,si_test,eval_sentence,45,,,,pending,,,,,,,,
VSL_EVAL_001011,FLEURS_11993,SIGNER_09,si_test,eval_sentence,47,,,,pending,,,,,,,,
VSL_EVAL_001012,FLEURS_11993,SIGNER_10,si_test,eval_sentence,47,,,,pending,,,,,,,,
VSL_EVAL_001013,FLEURS_11994,SIGNER_09,si_test,eval_sentence,17,,,,pending,,,,,,,,
VSL_EVAL_001014,FLEURS_11994,SIGNER_10,si_test,eval_sentence,17,,,,pending,,,,,,,,
VSL_EVAL_001015,FLEURS_11995,SIGNER_09,si_test,eval_sentence,11,,,,pending,,,,,,,,
VSL_EVAL_001016,FLEURS_11995,SIGNER_10,si_test,eval_sentence,11,,,,pending,,,,,,,,
VSL_EVAL_001017,FLEURS_11996,SIGNER_09,si_test,eval_sentence,35,,,,pending,,,,,,,,
VSL_EVAL_001018,FLEURS_11996,SIGNER_10,si_test,eval_sentence,35,,,,pending,,,,,,,,
VSL_EVAL_001019,FLEURS_11997,SIGNER_09,si_test,eval_sentence,28,,,,pending,,,,,,,,
VSL_EVAL_001020,FLEURS_11997,SIGNER_10,si_test,eval_sentence,28,,,,pending,,,,,,,,
VSL_EVAL_001021,FLEURS_11998,SIGNER_09,si_test,eval_sentence,13,,,,pending,,,,,,,,
VSL_EVAL_001022,FLEURS_11998,SIGNER_10,si_test,eval_sentence,13,,,,pending,,,,,,,,
VSL_EVAL_001023,FLEURS_11999,SIGNER_09,si_test,eval_sentence,18,,,,pending,,,,,,,,
VSL_EVAL_001024,FLEURS_11999,SIGNER_10,si_test,eval_sentence,18,,,,pending,,,,,,,,
VSL_EVAL_001025,FLEURS_12000,SIGNER_09,si_test,eval_sentence,31,,,,pending,,,,,,,,
VSL_EVAL_001026,FLEURS_12000,SIGNER_10,si_test,eval_sentence,31,,,,pending,,,,,,,,
VSL_EVAL_001027,FLEURS_12001,SIGNER_09,si_test,eval_sentence,40,,,,pending,,,,,,,,
VSL_EVAL_001028,FLEURS_12001,SIGNER_10,si_test,eval_sentence,40,,,,pending,,,,,,,,
VSL_EVAL_001029,FLEURS_12002,SIGNER_09,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001030,FLEURS_12002,SIGNER_10,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001031,FLEURS_12003,SIGNER_09,si_test,eval_sentence,24,,,,pending,,,,,,,,
VSL_EVAL_001032,FLEURS_12003,SIGNER_10,si_test,eval_sentence,24,,,,pending,,,,,,,,
VSL_EVAL_001033,FLEURS_12004,SIGNER_09,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_001034,FLEURS_12004,SIGNER_10,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_001035,FLEURS_12005,SIGNER_09,si_test,eval_sentence,38,,,,pending,,,,,,,,
VSL_EVAL_001036,FLEURS_12005,SIGNER_10,si_test,eval_sentence,38,,,,pending,,,,,,,,
VSL_EVAL_001037,FLEURS_12006,SIGNER_09,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001038,FLEURS_12006,SIGNER_10,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001039,FLEURS_12007,SIGNER_09,si_test,eval_sentence,26,,,,pending,,,,,,,,
VSL_EVAL_001040,FLEURS_12007,SIGNER_10,si_test,eval_sentence,26,,,,pending,,,,,,,,
VSL_EVAL_001041,FLEURS_12008,SIGNER_09,si_test,eval_sentence,10,,,,pending,,,,,,,,
VSL_EVAL_001042,FLEURS_12008,SIGNER_10,si_test,eval_sentence,10,,,,pending,,,,,,,,
VSL_EVAL_001043,FLEURS_12009,SIGNER_09,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001044,FLEURS_12009,SIGNER_10,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001045,FLEURS_12010,SIGNER_09,si_test,eval_sentence,12,,,,pending,,,,,,,,
VSL_EVAL_001046,FLEURS_12010,SIGNER_10,si_test,eval_sentence,12,,,,pending,,,,,,,,
VSL_EVAL_001047,FLEURS_12011,SIGNER_09,si_test,eval_sentence,11,,,,pending,,,,,,,,
VSL_EVAL_001048,FLEURS_12011,SIGNER_10,si_test,eval_sentence,11,,,,pending,,,,,,,,
VSL_EVAL_001049,FLEURS_12012,SIGNER_09,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_001050,FLEURS_12012,SIGNER_10,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_001051,FLEURS_12013,SIGNER_09,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001052,FLEURS_12013,SIGNER_10,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001053,FLEURS_12014,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001054,FLEURS_12014,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001055,FLEURS_12015,SIGNER_09,si_test,eval_sentence,49,,,,pending,,,,,,,,
VSL_EVAL_001056,FLEURS_12015,SIGNER_10,si_test,eval_sentence,49,,,,pending,,,,,,,,
VSL_EVAL_001057,FLEURS_12016,SIGNER_09,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001058,FLEURS_12016,SIGNER_10,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001059,FLEURS_12017,SIGNER_09,si_test,eval_sentence,15,,,,pending,,,,,,,,
VSL_EVAL_001060,FLEURS_12017,SIGNER_10,si_test,eval_sentence,15,,,,pending,,,,,,,,
VSL_EVAL_001061,FLEURS_12018,SIGNER_09,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_001062,FLEURS_12018,SIGNER_10,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_001063,FLEURS_12019,SIGNER_09,si_test,eval_sentence,36,,,,pending,,,,,,,,
VSL_EVAL_001064,FLEURS_12019,SIGNER_10,si_test,eval_sentence,36,,,,pending,,,,,,,,
VSL_EVAL_001065,FLEURS_12020,SIGNER_09,si_test,eval_sentence,30,,,,pending,,,,,,,,
VSL_EVAL_001066,FLEURS_12020,SIGNER_10,si_test,eval_sentence,30,,,,pending,,,,,,,,
VSL_EVAL_001067,FLEURS_12021,SIGNER_09,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_001068,FLEURS_12021,SIGNER_10,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_001069,FLEURS_12022,SIGNER_09,si_test,eval_sentence,26,,,,pending,,,,,,,,
VSL_EVAL_001070,FLEURS_12022,SIGNER_10,si_test,eval_sentence,26,,,,pending,,,,,,,,
VSL_EVAL_001071,FLEURS_12023,SIGNER_09,si_test,eval_sentence,47,,,,pending,,,,,,,,
VSL_EVAL_001072,FLEURS_12023,SIGNER_10,si_test,eval_sentence,47,,,,pending,,,,,,,,
VSL_EVAL_001073,FLEURS_12024,SIGNER_09,si_test,eval_sentence,21,,,,pending,,,,,,,,
VSL_EVAL_001074,FLEURS_12024,SIGNER_10,si_test,eval_sentence,21,,,,pending,,,,,,,,
VSL_EVAL_001075,FLEURS_12025,SIGNER_09,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_001076,FLEURS_12025,SIGNER_10,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_001077,FLEURS_12026,SIGNER_09,si_test,eval_sentence,24,,,,pending,,,,,,,,
VSL_EVAL_001078,FLEURS_12026,SIGNER_10,si_test,eval_sentence,24,,,,pending,,,,,,,,
VSL_EVAL_001079,FLEURS_12027,SIGNER_09,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001080,FLEURS_12027,SIGNER_10,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001081,FLEURS_12028,SIGNER_09,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_001082,FLEURS_12028,SIGNER_10,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_001083,FLEURS_12029,SIGNER_09,si_test,eval_sentence,10,,,,pending,,,,,,,,
VSL_EVAL_001084,FLEURS_12029,SIGNER_10,si_test,eval_sentence,10,,,,pending,,,,,,,,
VSL_EVAL_001085,FLEURS_12030,SIGNER_09,si_test,eval_sentence,12,,,,pending,,,,,,,,
VSL_EVAL_001086,FLEURS_12030,SIGNER_10,si_test,eval_sentence,12,,,,pending,,,,,,,,
VSL_EVAL_001087,FLEURS_12031,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001088,FLEURS_12031,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001089,FLEURS_12032,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001090,FLEURS_12032,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001091,FLEURS_12033,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001092,FLEURS_12033,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001093,FLEURS_12034,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001094,FLEURS_12034,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001095,FLEURS_12035,SIGNER_09,si_test,eval_sentence,47,,,,pending,,,,,,,,
VSL_EVAL_001096,FLEURS_12035,SIGNER_10,si_test,eval_sentence,47,,,,pending,,,,,,,,
VSL_EVAL_001097,FLEURS_12036,SIGNER_09,si_test,eval_sentence,11,,,,pending,,,,,,,,
VSL_EVAL_001098,FLEURS_12036,SIGNER_10,si_test,eval_sentence,11,,,,pending,,,,,,,,
VSL_EVAL_001099,FLEURS_12037,SIGNER_09,si_test,eval_sentence,26,,,,pending,,,,,,,,
VSL_EVAL_001100,FLEURS_12037,SIGNER_10,si_test,eval_sentence,26,,,,pending,,,,,,,,
